State/UT/All-India,Sector,Fractile.class.of.MPCE,1,2,3,4,5,6,7,8,9,10+
,Rural,50-60%,0,2.3,16.7,20.9,18.4,23.6,4.5,0,6.6,7.1
,Rural,60-70%,0,1.7,28.6,32.2,18.5,5.1,5.6,5.8,0,2.5
,Rural,70-80%,22.9,15.2,13.8,25.3,3.8,9.4,6,0,3.7,0
,Rural,80-90%,50.6,15.2,16.8,12.3,2.7,1.2,0,0,0,1.2
,Rural,90-95%,75.3,17.5,0,7.2,0,0,0,0,0,0
,Rural,95-100%,93.4,3.9,0,1.3,0,1.3,0,0,0,0
,Rural,All classes,34.8,9,9.2,15.2,10.4,8.3,5.2,2.6,2,3.4
,Rural,Avg. MPCE (Rs.),8462.05,6029.85,4793.54,4619.13,3442.36,3595.99,2952.66,2676.7,3271.7,2584.46
,Urban,0-5%,0,0,0,68.9,18.7,9.3,0,0,0,3.1
,Urban,5-10%,0,0,0,55.2,37.7,0,7.1,0,0,0
,Urban,10-20%,0,13.3,13.7,18.5,19.6,25,9.9,0,0,0
,Urban,20-30%,0,0,22.1,21.8,18.8,21.2,2.5,0,13.6,0
,Urban,30-40%,1.1,8.2,8.6,33.8,26.2,8.3,8,5.9,0,0
,Urban,40-50%,0.9,4.5,24.7,53.2,16.7,0,0,0,0,0
,Urban,50-60%,14.1,20.1,33.2,27.9,4.7,0,0,0,0,0
,Urban,60-70%,36.5,33.1,10.6,10,7.8,2,0,0,0,0
,Urban,70-80%,69.8,12.5,7.6,5.4,1.1,0,3.7,0,0,0
,Urban,80-90%,88.3,5.2,3.6,2.9,0,0,0,0,0,0
,Urban,90-95%,90.4,6.3,1.5,0,0,0,1.8,0,0,0
,Urban,95-100%,84.3,4.7,5.4,5.6,0,0,0,0,0,0
,Urban,All classes,49.9,10.6,10.2,15.9,7.3,3.2,2,0.3,0.6,0.1
,Urban,Avg. MPCE (Rs.),9438.49,7066.48,6349.7,5364.55,4792.42,4365.88,5702.28,4777.07,4682.86,3345.6
Jammu & Kashmir,Rural,0-5%,0,0,1.5,5.9,9.8,23.8,18.1,17,4.7,19.2
,Rural,5-10%,0,1.4,1.7,1.4,31.4,22.9,15,9.3,6.8,10
,Rural,10-20%,0,0,4.4,6.2,28.3,24.4,15.1,9.8,6.3,5.5
,Rural,20-30%,0.2,0.8,6.4,17.2,26.9,17.7,15.8,7.3,4.7,3
,Rural,30-40%,0,0.6,6.8,22.4,27.7,20.4,12,5.6,3.4,1.1
,Rural,40-50%,0,1.3,11.7,19.8,31,16,12.4,6.2,0.9,0.7
,Rural,50-60%,0,6.5,8.7,26.3,23.5,16.5,7.8,3.9,1.5,5.3
,Rural,60-70%,1.4,8.2,15.1,24.2,26.7,12.1,5.1,1.7,3.1,2.4
,Rural,70-80%,1.4,7.8,7.2,27.8,34.1,14.4,5.9,0.4,0.7,0.5
,Rural,80-90%,5.8,7.3,15.8,27.7,26.4,11.8,2.9,0.8,0.8,0.7
,Rural,90-95%,2.9,5.9,19.7,35.5,21.7,6.6,2.6,3.7,1.5,0
,Rural,95-100%,7,10.7,23.1,19.9,20.4,10.4,6.7,0,1.8,0
,Rural,All classes,1.6,4.6,10.7,21.4,26.7,15.8,9.1,4.5,2.6,2.9
,Rural,Avg. MPCE (Rs.),7396.51,6017.1,5844.66,5051.78,4493.57,4014.42,3770.49,3198.49,3523.52,2919.26
,Urban,0-5%,5.9,0,4.5,13.9,20.5,21.7,12.3,7.6,3.2,10.4
,Urban,5-10%,2.6,4,3,17.7,28.8,18.6,12.7,2.4,1.7,8.4
,Urban,10-20%,5.5,2.5,7.2,29.4,27.1,14.9,6.9,2.6,0.8,3.1
,Urban,20-30%,2.9,3.3,13.9,20.5,24,13.5,8.7,7.7,1.4,4.1
,Urban,30-40%,1.6,6.2,11.9,21.9,31.3,12.3,6.1,1.3,4.7,2.7
,Urban,40-50%,6.9,6.5,10.6,33.9,16.9,12,6.3,4.6,0.7,1.6
,Urban,50-60%,4.3,6.2,14.1,23.7,28.8,9.9,4,4.8,1,3.1
,Urban,60-70%,11.5,8.2,18.3,27.5,19.9,9.9,0.3,0.5,0.4,3.5
,Urban,70-80%,9.7,7.9,20.1,35.6,15.9,5.8,3.6,1,0,0.5
,Urban,80-90%,17.4,13.3,18.5,31.2,13.7,4.6,0.9,0.3,0,0
,Urban,90-95%,30.5,13.1,24.1,21.2,4.9,6.2,0,0,0,0
,Urban,95-100%,36.4,21.6,15.4,13.8,8.4,2.6,0.3,1.4,0,0
,Urban,All classes,11.9,8.5,14.7,25.8,19.4,9.7,4.2,2.5,0.9,2.3
,Urban,Avg. MPCE (Rs.),10228.06,8863.61,7415.55,6567.25,6010.6,5386.53,4661.01,5133.4,4310.82,4567.87
Ladakh,Rural,0-5%,0,0,0,0,15.3,19.7,25.7,12,6,21.2
,Rural,5-10%,0,0,0,0,30.3,30.9,6.4,26.2,6.2,0
,Rural,10-20%,0,0,0,9.4,28.4,24.3,22,12.6,3.3,0
,Rural,20-30%,0,0,0,13.9,21.8,25.2,27.5,3.6,0,8.1
,Rural,30-40%,0,0,3.1,13.6,16.4,32.5,17.9,5,0,11.6
,Rural,40-50%,0,0,9.9,15,15.7,14.3,24.3,8.4,5.1,7.2
,Rural,50-60%,0,5.1,7.4,10.7,20,7.6,15.5,12.7,0,21
,Rural,60-70%,2.1,0,10.6,20.4,25.1,22.4,12.8,1.3,4.2,1.3
,Rural,70-80%,0,3.1,5.7,10.5,32.2,29.2,2.3,12.8,0,4.1
,Rural,80-90%,0,10,6.5,24.2,32.3,13.2,3.1,6.4,0,4.3
,Rural,90-95%,4.8,7.4,12.6,28,22,17.4,3.6,4.2,0,0
,Rural,95-100%,15.6,6.4,14,18,27.9,12,6,0,0,0
,Rural,All classes,1.7,2.8,6.2,14.9,24.4,20.6,13.6,7.9,1.8,6.1
,Rural,Avg. MPCE (Rs.),8143.44,6168.91,5604.45,5090.24,4717.45,3872.59,3288.7,3378.76,2956.58,3431.85
,Urban,0-5%,0,0,8.6,8.6,23.1,29.9,0,21.1,8.6,0
,Urban,5-10%,0,0,0,23.7,7.4,36.8,7.9,15.8,8.2,0
,Urban,10-20%,0,0,8.7,17.1,38.6,15.3,13.9,3.2,3.2,0
,Urban,20-30%,0,8.5,8.9,18.2,35.8,25.6,3,0,0,0
,Urban,30-40%,0,7.6,25.1,39.1,13.8,5.7,8.6,0,0,0
,Urban,40-50%,0,3,16.2,26,18.6,6.5,17.8,11.9,0,0
,Urban,50-60%,0,14.3,21.2,27,19.1,7.5,7.7,3.3,0,0
,Urban,60-70%,5.4,6.6,33.1,23.1,25.3,4.8,0,0,0,1.9
,Urban,70-80%,4.1,6.8,21.3,24.2,26.2,6,3.1,6,0,2.2
,Urban,80-90%,33.7,10.8,23.4,10.7,10.9,5.8,4.6,0,0,0
,Urban,90-95%,38.3,12.8,19.2,20.1,9.7,0,0,0,0,0
,Urban,95-100%,35.1,24.4,5.2,35.3,0,0,0,0,0,0
,Urban,All classes,11.7,9,18,23,19,9.3,5.5,3.3,0.8,0.4
,Urban,Avg. MPCE (Rs.),11842.78,9266.97,7108.36,7140.4,5675.94,4540.31,5175.62,4402.79,2504.39,7041.9
Lakshadweep,Rural,0-5%,0,0,0,0,0,0,20.6,0,18.7,60.7
,Rural,5-10%,0,0,0,0,14.1,29.1,29.1,27.7,0,0
,Rural,10-20%,0,0,0,0,13.7,24.4,26.3,0,20.5,15.1
,Rural,20-30%,0,0,0,8.8,9.5,0,24.7,6.7,26.9,23.5
,Rural,30-40%,0,0,0,22.7,22.9,31.7,6,6,5.4,5.2
,Rural,40-50%,0,0,0,33.3,19.9,21.2,20.2,5.5,0,0
,Rural,50-60%,0,0,0,41.9,19.1,20,14.4,4.5,0,0
,Rural,60-70%,0,4.6,20.2,37.9,24.6,9,3.7,0,0,0
,Rural,70-80%,0,9.7,42,38.8,6.6,0,2.9,0,0,0
,Rural,80-90%,10.9,18.8,36.1,22.3,5.5,3.5,2.9,0,0,0
,Rural,90-95%,61.5,11.2,6.8,6.8,10.5,3.2,0,0,0,0
,Rural,95-100%,81.3,2.8,3.1,5.1,0,5.1,0,2.5,0,0
,Rural,All classes,18.6,5.8,13.4,21.4,11.8,10.5,8.5,2.8,3.4,3.8
,Rural,Avg. MPCE (Rs.),14397.77,8633.64,7761.19,6460.01,5795.48,5417.63,4461.68,5208.9,3665.18,3438.68
,Urban,0-5%,0,0,0,20.8,0,0,0,27.6,6.1,45.5
,Urban,5-10%,0,6.9,0,0,0,7.9,25,7.9,12.2,40
,Urban,10-20%,0,0,0,15.1,20.3,26.9,7.2,10.7,4,15.9
,Urban,20-30%,0,0,0,16.6,29.9,6.4,21.4,7.7,8,10
,Urban,30-40%,0,0,0,6.6,14.9,23.9,17.5,21,8.3,7.8
,Urban,40-50%,0,0,18,11.3,39.8,8.4,13.4,9.2,0,0
,Urban,50-60%,0,9.1,11.5,28.6,16.1,17.2,7.3,0,5.1,5.1
,Urban,60-70%,0,0,16.6,40.2,23,5.6,6.8,5,0,2.8
,Urban,70-80%,12.1,7.1,31.8,12.7,17.3,7.1,4.6,5.7,0,1.6
,Urban,80-90%,21.1,25.5,16.7,25.3,10.1,1.4,0,0,0,0
,Urban,90-95%,24.1,31,12.5,26.8,2,0,0,0,0,3.7
,Urban,95-100%,66.9,18,6.1,4,0,1.8,3.1,0,0,0
,Urban,All classes,15.4,10.6,12.1,18.5,15,8,7,5.4,2.3,5.6
,Urban,Avg. MPCE (Rs.),11952.48,8741.29,6668.01,6198.57,5102.83,4817.21,4808.46,4285.91,4000.76,4035.99
Puducherry,Rural,0-5%,6.2,15.3,0,22.6,31.2,7.1,11.5,0,0,6.3
,Rural,5-10%,0,7.3,0,30.5,36.2,19.2,6.8,0,0,0
,Rural,10-20%,2.8,11.9,18.1,16.9,34.8,13.2,0,2.4,0,0
,Rural,20-30%,3,2.5,11.7,35.7,33.5,10.4,0,0,0,3.1
,Rural,30-40%,3.1,8.1,13.5,42.1,24.3,5.3,3.7,0,0,0
,Rural,40-50%,9.5,5.4,17,45.1,20.6,2.4,0,0,0,0
,Rural,50-60%,6.3,0,14.3,58.7,15,2.8,0,3,0,0
,Rural,60-70%,11,2.5,26.8,35.5,16.2,5.2,0,0,2.8,0
,Rural,70-80%,1.9,10.2,29.5,42.4,7.8,5.2,0,0,2.9,0
,Rural,80-90%,6.7,15.6,22.5,38.6,13.9,2.8,0,0,0,0
,Rural,90-95%,8.4,15.9,34.1,21.5,0,20.2,0,0,0,0
,Rural,95-100%,64.6,15.7,13.1,6.6,0,0,0,0,0,0
,Rural,All classes,12.4,9,18,33.8,17.9,6.4,1,0.5,0.6,0.5
,Rural,Avg. MPCE (Rs.),23880.1,8259.04,7666.49,6037.48,4991.44,5630.59,3609.94,4882.09,6197.94,3144.21
,Urban,0-5%,0,12.1,6.1,32,13.6,12.2,9.5,14.6,-,-
,Urban,5-10%,0,11.1,13.5,26.7,40.2,7,1.4,0,-,-
,Urban,10-20%,0,4.9,16.3,38.6,22.8,15.4,2.1,0,-,-
,Urban,20-30%,4.3,5.7,7.9,48.1,23.9,6.7,2.5,0.9,-,-
,Urban,30-40%,2.4,11.7,25.9,36.2,15.8,3.6,0,4.4,-,-
,Urban,40-50%,1.1,8,14.6,46.4,28.2,1.8,0,0,-,-
,Urban,50-60%,4.4,17.3,28.5,42.5,6.7,0,0.7,0,-,-
,Urban,60-70%,4.7,13,28.8,41.3,11.1,0,1,0,-,-
,Urban,70-80%,9.5,21.2,37.8,24.8,2.8,3.9,0,0,-,-
,Urban,80-90%,9.9,22.7,35.7,29.8,1.9,0,0,0,-,-
,Urban,90-95%,19,31.4,16.4,21.5,8.7,3,0,0,-,-
,Urban,95-100%,42.1,23.3,22.4,10.5,0,1.6,0,0,-,-
,Urban,All classes,8.5,15.6,23.7,33.8,12.7,3.8,0.9,1,-,-
,Urban,Avg. MPCE (Rs.),14711.87,9775.56,9004.83,7503.36,6078.51,6044.15,4604.85,4214.07,-,-
All-India,Rural,0-5%,3.8,4.6,4.7,11,17.8,19.2,14.9,9.5,5.6,9
,Rural,5-10%,2.3,4.9,6.2,15.8,22.1,19.5,11.7,7.2,3.7,6.6
,Rural,10-20%,1.9,5.2,8.4,17.9,22.3,19.4,10.5,5.9,3.3,5.2
,Rural,20-30%,1.9,6.1,10.3,21.1,23.9,15.9,9.1,4.5,2.6,4.6
,Rural,30-40%,2.2,8.1,10.8,21.9,22.7,16.3,9,4.2,2,2.8
,Rural,40-50%,2.8,8.5,12.9,24.1,21.9,14.6,7,3.5,2,2.7
,Rural,50-60%,3,10.2,15.3,25.6,22.2,12.1,5.5,2.8,1.4,2
,Rural,60-70%,4.4,11,17.3,26.8,19.6,11.1,4.5,2.2,1.3,1.8
,Rural,70-80%,5.4,14.3,18.3,27.3,18.4,9.1,3.2,1.7,0.9,1.3
,Rural,80-90%,6.6,17.2,21.7,27.1,15,7.1,2.4,1.2,0.8,1
,Rural,90-95%,10.2,21.1,22.3,26,11.6,5.2,1.7,0.7,0.5,0.6
,Rural,95-100%,21.7,24.4,21.2,19.5,8,3.2,1.1,0.4,0.2,0.4
,Rural,All classes,5.5,11.9,15.1,23.3,18.9,12,5.9,3.1,1.7,2.6
,Rural,Avg. MPCE (Rs.),7395.17,5297.56,4768.51,4221.88,3625.59,3293,3006.68,2910.9,2931.6,2847.78
,Urban,0-5%,2.4,4.1,5.9,15.8,20.2,18.4,11.6,7.8,4.7,9.1
,Urban,5-10%,2.1,4.5,7.8,18.9,24.1,17.7,10.3,5.3,3.4,6
,Urban,10-20%,3,5.8,10.2,23.8,23.8,15.5,7.2,4,2.5,4.1
,Urban,20-30%,3.4,7.3,12.8,26.7,23.4,13.6,5.4,3.1,1.7,2.5
,Urban,30-40%,3.8,7.4,14.7,29.5,22.3,11.5,5.1,2.4,1.3,1.9
,Urban,40-50%,4.1,9.1,17.2,31.3,21.2,9.3,3.5,1.8,1.2,1.3
,Urban,50-60%,4.7,11.4,20.1,33.3,18.1,7.1,2.7,1.3,0.6,0.7
,Urban,60-70%,6.6,13.8,22.2,32.8,14.4,6,2,1,0.6,0.6
,Urban,70-80%,10.6,16.4,22.5,30.6,12.4,4.9,1.2,0.6,0.4,0.4
,Urban,80-90%,16.1,19.3,24.5,26.8,8.5,3,0.8,0.6,0.2,0.3
,Urban,90-95%,27.4,22.1,21.1,19.9,6.5,2,0.5,0.2,0.1,0.1
,Urban,95-100%,47.3,20.8,14.9,11.8,3.6,1.2,0.2,0.1,0,0
,Urban,All classes,12,13,17.8,26.4,15.5,7.8,3.2,1.8,1,1.5
,Urban,Avg. MPCE (Rs.),13627.59,9422.64,8056.84,6799,5590.37,4963.05,4333.37,4257.12,4110.96,3789.5
